,val_loss,val_gender_loss,val_age_loss,val_gender_accuracy,val_age_accuracy,loss,gender_loss,age_loss,gender_accuracy,age_accuracy,lr
18,5.523839801092243,0.17338745296001434,3.7723441123962402,0.9327009916305542,0.03568202257156372,5.28372222796618,0.11088862270116806,3.5935752391815186,0.9580907225608826,0.07413169741630554,0.00039999998989515007
19,5.540052307976617,0.19251921772956848,3.7782135009765625,0.9345076680183411,0.03432701155543327,5.251485597606261,0.10517093539237976,3.57474946975708,0.96085125207901,0.07699257135391235,0.00039999998989515007
20,5.538763087185633,0.200702503323555,3.7778050899505615,0.9268292784690857,0.03658536449074745,5.229492415436011,0.1008836105465889,3.5643680095672607,0.9630094170570374,0.07714314758777618,0.00039999998989515007
21,5.51885054492692,0.1867435723543167,3.7760276794433594,0.9299909472465515,0.039295393973588943,5.1988854903194515,0.09489546716213226,3.5471301078796387,0.9638626575469971,0.077544666826725,0.00039999998989515007
22,5.484639729480002,0.17424507439136505,3.7636330127716064,0.9376693964004517,0.03658536449074745,5.172087006912584,0.09002237021923065,3.532562017440796,0.9661714434623718,0.08030515909194946,0.00039999998989515007
23,5.467021638461891,0.17524981498718262,3.7460365295410156,0.9426377415657043,0.035230353474617004,5.096601125682317,0.06837207823991776,3.4831531047821045,0.9760088324546814,0.08758281171321869,7.999999797903001e-05
24,5.457875595075544,0.17274318635463715,3.7420127391815186,0.9430894255638123,0.03387533873319626,5.078254110289969,0.06639546155929565,3.4685375690460205,0.9770628213882446,0.09004215896129608,7.999999797903001e-05
25,5.467655510544884,0.1800317019224167,3.7471859455108643,0.9390243887901306,0.035230353474617004,5.063308748656118,0.062140051275491714,3.4588844776153564,0.9793716073036194,0.08893796056509018,7.999999797903001e-05
26,5.515708108366128,0.19715802371501923,3.776202917098999,0.9394760727882385,0.0379403792321682,5.05359029176364,0.06150217354297638,3.451603651046753,0.979522168636322,0.09305360168218613,7.999999797903001e-05
27,5.478201201506962,0.18811148405075073,3.749527931213379,0.9394760727882385,0.036133695393800735,5.043766120523125,0.05847892165184021,3.4460041522979736,0.9808773398399353,0.09616542607545853,7.999999797903001e-05
28,5.471779940035716,0.18188922107219696,3.75036883354187,0.9421861171722412,0.03568202257156372,5.035604924280657,0.057606931775808334,3.440152645111084,0.9808773398399353,0.09481027722358704,7.999999797903001e-05
29,5.486947947832088,0.1930755078792572,3.756434917449951,0.9399277567863464,0.036133695393800735,5.020851413353072,0.054978709667921066,3.42972993850708,0.9815298318862915,0.09716924279928207,7.999999797903001e-05
